Flights.flno  Flights.from  Flights.to  Flights.distance  Flights.departs  Flights.arrives  Schedule.flno  Schedule.aid  
948	Montina	FanChoi	9399	1615695780	1615995780	948	9157	
949	Baijung	FanChoi	5622	1615695780	1615995780	949	1711	
949	Baijung	FanChoi	5622	1615695780	1615995780	949	180	
949	Baijung	FanChoi	5622	1615695780	1615995780	949	1168	
951	Kazarus	FanChoi	5860	1615695780	1615995780	951	413	
951	Kazarus	FanChoi	5860	1615695780	1615995780	951	4685	
952	Luceria	Goligma	3367	1615695780	1615995780	952	3850	
952	Luceria	Goligma	3367	1615695780	1615995780	952	7199	
952	Luceria	Goligma	3367	1615695780	1615995780	952	3675	
953	Luceria	Ganmoro	5887	1615695780	1615995780	953	9873	
953	Luceria	Ganmoro	5887	1615695780	1615995780	953	6136	
953	Luceria	Ganmoro	5887	1615695780	1615995780	953	2112	
953	Luceria	Ganmoro	5887	1615695780	1615995780	953	6831	
953	Luceria	Ganmoro	5887	1615695780	1615995780	953	3881	
954	Kazarus	Goligma	9029	1615695780	1615995780	954	6345	
954	Kazarus	Goligma	9029	1615695780	1615995780	954	7326	
955	Hantoil	FanChoi	8197	1615695780	1615995780	955	4966	
955	Hantoil	FanChoi	8197	1615695780	1615995780	955	7369	
956	Kazarus	Kimera	2229	1615695780	1615995780	956	8818	
956	Kazarus	Kimera	2229	1615695780	1615995780	956	7360	
957	Montina	FanChoi	6074	1615695780	1615995780	957	8689	
957	Montina	FanChoi	6074	1615695780	1615995780	957	5246	
958	Baijung	Ganmoro	6205	1615695780	1615995780	958	1811	
958	Baijung	Ganmoro	6205	1615695780	1615995780	958	580	
958	Baijung	Ganmoro	6205	1615695780	1615995780	958	9007	
958	Baijung	Ganmoro	6205	1615695780	1615995780	958	8383	
958	Baijung	Ganmoro	6205	1615695780	1615995780	958	5344	
959	Luceria	Hussain	8883	1615695780	1615995780	959	5041	
959	Luceria	Hussain	8883	1615695780	1615995780	959	4996	
959	Luceria	Hussain	8883	1615695780	1615995780	959	2476	
959	Luceria	Hussain	8883	1615695780	1615995780	959	5722	
959	Luceria	Hussain	8883	1615695780	1615995780	959	2709	
960	Luceria	Ganmoro	6812	1615695780	1615995780	960	6234	
960	Luceria	Ganmoro	6812	1615695780	1615995780	960	4422	
960	Luceria	Ganmoro	6812	1615695780	1615995780	960	394	
960	Luceria	Ganmoro	6812	1615695780	1615995780	960	8697	
960	Luceria	Ganmoro	6812	1615695780	1615995780	960	6876	
960	Luceria	Ganmoro	6812	1615695780	1615995780	960	364	
961	Kazarus	Jjulema	9355	1615695780	1615995780	961	3594	
962	Xanxara	FanChoi	9916	1615695780	1615995780	962	5770	
963	Luceria	Hussain	7856	1615695780	1615995780	963	8628	
963	Luceria	Hussain	7856	1615695780	1615995780	963	1357	
964	Montina	Goligma	2663	1615695780	1615995780	964	2398	
965	Baijung	FanChoi	9667	1615695780	1615995780	965	1213	
966	Hantoil	Ganmoro	8252	1615695780	1615995780	966	4553	
967	Baijung	Jjulema	1062	1615695780	1615995780	967	7098	
967	Baijung	Jjulema	1062	1615695780	1615995780	967	5244	
967	Baijung	Jjulema	1062	1615695780	1615995780	967	4602	
967	Baijung	Jjulema	1062	1615695780	1615995780	967	5103	
968	Montina	Goligma	9385	1615695780	1615995780	968	5961	
968	Montina	Goligma	9385	1615695780	1615995780	968	1653	
968	Montina	Goligma	9385	1615695780	1615995780	968	8538	
969	Luceria	Hussain	4020	1615695780	1615995780	969	9645	
969	Luceria	Hussain	4020	1615695780	1615995780	969	6616	
969	Luceria	Hussain	4020	1615695780	1615995780	969	8519	
969	Luceria	Hussain	4020	1615695780	1615995780	969	626	
969	Luceria	Hussain	4020	1615695780	1615995780	969	7762	
970	Xanxara	Kimera	5976	1615695780	1615995780	970	5532	
970	Xanxara	Kimera	5976	1615695780	1615995780	970	8679	
970	Xanxara	Kimera	5976	1615695780	1615995780	970	5281	
971	Luceria	Jjulema	4685	1615695780	1615995780	971	3774	
971	Luceria	Jjulema	4685	1615695780	1615995780	971	5639	
971	Luceria	Jjulema	4685	1615695780	1615995780	971	7123	
972	Kazarus	FanChoi	6740	1615695780	1615995780	972	7659	
972	Kazarus	FanChoi	6740	1615695780	1615995780	972	6813	
972	Kazarus	FanChoi	6740	1615695780	1615995780	972	4310	
973	Baijung	Kimera	4497	1615695780	1615995780	973	5642	
973	Baijung	Kimera	4497	1615695780	1615995780	973	6749	
973	Baijung	Kimera	4497	1615695780	1615995780	973	2529	
973	Baijung	Kimera	4497	1615695780	1615995780	973	7584	
973	Baijung	Kimera	4497	1615695780	1615995780	973	4987	
973	Baijung	Kimera	4497	1615695780	1615995780	973	2408	
974	Saintos	Kimera	7343	1615695780	1615995780	974	6093	
974	Saintos	Kimera	7343	1615695780	1615995780	974	842	
974	Saintos	Kimera	7343	1615695780	1615995780	974	5024	
974	Saintos	Kimera	7343	1615695780	1615995780	974	1334	
975	Kazarus	FanChoi	2150	1615695780	1615995780	975	6377	
975	Kazarus	FanChoi	2150	1615695780	1615995780	975	6047	
975	Kazarus	FanChoi	2150	1615695780	1615995780	975	6324	
975	Kazarus	FanChoi	2150	1615695780	1615995780	975	666	
976	Baijung	FanChoi	1830	1615695780	1615995780	976	1173	
977	Luceria	Ganmoro	2756	1615695780	1615995780	977	2593	
977	Luceria	Ganmoro	2756	1615695780	1615995780	977	3392	
977	Luceria	Ganmoro	2756	1615695780	1615995780	977	3687	
977	Luceria	Ganmoro	2756	1615695780	1615995780	977	8463	
977	Luceria	Ganmoro	2756	1615695780	1615995780	977	6275	
978	Saintos	Kimera	9413	1615695780	1615995780	978	575	
978	Saintos	Kimera	9413	1615695780	1615995780	978	4894	
978	Saintos	Kimera	9413	1615695780	1615995780	978	958	
978	Saintos	Kimera	9413	1615695780	1615995780	978	4390	
979	Baijung	FanChoi	1282	1615695780	1615995780	979	8901	
979	Baijung	FanChoi	1282	1615695780	1615995780	979	5803	
979	Baijung	FanChoi	1282	1615695780	1615995780	979	9374	
979	Baijung	FanChoi	1282	1615695780	1615995780	979	610	
980	Xanxara	Kimera	1053	1615695780	1615995780	980	4355	
981	Kazarus	Jjulema	810	1615695780	1615995780	981	1520	
981	Kazarus	Jjulema	810	1615695780	1615995780	981	203	
981	Kazarus	Jjulema	810	1615695780	1615995780	981	3846	
981	Kazarus	Jjulema	810	1615695780	1615995780	981	5352	
981	Kazarus	Jjulema	810	1615695780	1615995780	981	1262	
981	Kazarus	Jjulema	810	1615695780	1615995780	981	6225	
981	Kazarus	Jjulema	810	1615695780	1615995780	981	4380	
981	Kazarus	Jjulema	810	1615695780	1615995780	981	2561	
982	Saintos	Hussain	980	1615695780	1615995780	982	3865	
982	Saintos	Hussain	980	1615695780	1615995780	982	8221	
982	Saintos	Hussain	980	1615695780	1615995780	982	5130	
982	Saintos	Hussain	980	1615695780	1615995780	982	5321	
982	Saintos	Hussain	980	1615695780	1615995780	982	641	
983	Baijung	Ganmoro	6637	1615695780	1615995780	983	1935	
984	Xanxara	Oregano	9523	1615695780	1615995780	984	7894	
984	Xanxara	Oregano	9523	1615695780	1615995780	984	395	
985	Xanxara	Kimera	4675	1615695780	1615995780	985	6991	
985	Xanxara	Kimera	4675	1615695780	1615995780	985	5254	
985	Xanxara	Kimera	4675	1615695780	1615995780	985	5068	
985	Xanxara	Kimera	4675	1615695780	1615995780	985	9691	
986	Kazarus	FanChoi	2253	1615695780	1615995780	986	8337	
986	Kazarus	FanChoi	2253	1615695780	1615995780	986	6051	
986	Kazarus	FanChoi	2253	1615695780	1615995780	986	5917	
986	Kazarus	FanChoi	2253	1615695780	1615995780	986	4011	
986	Kazarus	FanChoi	2253	1615695780	1615995780	986	3697	
986	Kazarus	FanChoi	2253	1615695780	1615995780	986	6450	
987	Kazarus	Jjulema	678	1615695780	1615995780	987	1332	
987	Kazarus	Jjulema	678	1615695780	1615995780	987	1931	
987	Kazarus	Jjulema	678	1615695780	1615995780	987	1595	
988	Kazarus	Jjulema	6533	1615695780	1615995780	988	3107	
988	Kazarus	Jjulema	6533	1615695780	1615995780	988	9110	
988	Kazarus	Jjulema	6533	1615695780	1615995780	988	8652	
988	Kazarus	Jjulema	6533	1615695780	1615995780	988	1208	
989	Luceria	Jjulema	3429	1615695780	1615995780	989	320	
989	Luceria	Jjulema	3429	1615695780	1615995780	989	4768	
990	Saintos	FanChoi	3069	1615695780	1615995780	990	7664	
990	Saintos	FanChoi	3069	1615695780	1615995780	990	8443	
991	Kazarus	Goligma	4741	1615695780	1615995780	991	8298	
991	Kazarus	Goligma	4741	1615695780	1615995780	991	111	
991	Kazarus	Goligma	4741	1615695780	1615995780	991	1338	
991	Kazarus	Goligma	4741	1615695780	1615995780	991	3409	
992	Saintos	Hussain	4867	1615695780	1615995780	992	1384	
992	Saintos	Hussain	4867	1615695780	1615995780	992	8018	
992	Saintos	Hussain	4867	1615695780	1615995780	992	1034	
992	Saintos	Hussain	4867	1615695780	1615995780	992	8170	
993	Saintos	Jjulema	3763	1615695780	1615995780	993	1559	
993	Saintos	Jjulema	3763	1615695780	1615995780	993	3335	
994	Xanxara	Jjulema	9692	1615695780	1615995780	994	9240	
994	Xanxara	Jjulema	9692	1615695780	1615995780	994	5745	
994	Xanxara	Jjulema	9692	1615695780	1615995780	994	3600	
994	Xanxara	Jjulema	9692	1615695780	1615995780	994	4162	
994	Xanxara	Jjulema	9692	1615695780	1615995780	994	2009	
994	Xanxara	Jjulema	9692	1615695780	1615995780	994	2565	
994	Xanxara	Jjulema	9692	1615695780	1615995780	994	1889	
995	Kazarus	Goligma	9151	1615695780	1615995780	995	2777	
995	Kazarus	Goligma	9151	1615695780	1615995780	995	2439	
996	Montina	Goligma	4820	1615695780	1615995780	996	3434	
996	Montina	Goligma	4820	1615695780	1615995780	996	4908	
996	Montina	Goligma	4820	1615695780	1615995780	996	6199	
996	Montina	Goligma	4820	1615695780	1615995780	996	7092	
997	Luceria	Hussain	1702	1615695780	1615995780	997	8884	
997	Luceria	Hussain	1702	1615695780	1615995780	997	8483	
997	Luceria	Hussain	1702	1615695780	1615995780	997	1002	
998	Baijung	Hussain	7889	1615695780	1615995780	998	9219	
998	Baijung	Hussain	7889	1615695780	1615995780	998	5883	
999	Baijung	Hussain	886	1615695780	1615995780	999	6428	
999	Baijung	Hussain	886	1615695780	1615995780	999	9006	
999	Baijung	Hussain	886	1615695780	1615995780	999	5083	
999	Baijung	Hussain	886	1615695780	1615995780	999	4622	
999	Baijung	Hussain	886	1615695780	1615995780	999	2827	
999	Baijung	Hussain	886	1615695780	1615995780	999	6038	
887	Saintos	Hussain	4704	1615695780	1615995780	887	332	
887	Saintos	Hussain	4704	1615695780	1615995780	887	9838	
889	Montina	Hussain	9423	1615695780	1615995780	889	1818	
892	Hantoil	Ganmoro	8933	1615695780	1615995780	892	424	
892	Hantoil	Ganmoro	8933	1615695780	1615995780	892	9011	
895	Hantoil	Goligma	2867	1615695780	1615995780	895	8948	
896	Xanxara	Oregano	601	1615695780	1615995780	896	3351	
899	Hantoil	Kimera	2896	1615695780	1615995780	899	7973	
903	Kazarus	Hussain	2385	1615695780	1615995780	903	7686	
905	Montina	Jjulema	1895	1615695780	1615995780	905	3933	
906	Montina	Jjulema	3661	1615695780	1615995780	906	2688	
907	Kazarus	Jjulema	4756	1615695780	1615995780	907	9390	
907	Kazarus	Jjulema	4756	1615695780	1615995780	907	6974	
908	Kazarus	Hussain	6707	1615695780	1615995780	908	7	
908	Kazarus	Hussain	6707	1615695780	1615995780	908	2478	
908	Kazarus	Hussain	6707	1615695780	1615995780	908	3741	
910	Montina	Ganmoro	2542	1615695780	1615995780	910	9897	
917	Saintos	Oregano	2810	1615695780	1615995780	917	1200	
917	Saintos	Oregano	2810	1615695780	1615995780	917	8877	
918	Xanxara	Jjulema	4012	1615695780	1615995780	918	5217	
918	Xanxara	Jjulema	4012	1615695780	1615995780	918	5579	
919	Baijung	Hussain	5568	1615695780	1615995780	919	7558	
920	Baijung	Oregano	7770	1615695780	1615995780	920	9803	
921	Montina	FanChoi	8395	1615695780	1615995780	921	688	
921	Montina	FanChoi	8395	1615695780	1615995780	921	8671	
921	Montina	FanChoi	8395	1615695780	1615995780	921	3086	
921	Montina	FanChoi	8395	1615695780	1615995780	921	7836	
922	Hantoil	Oregano	1439	1615695780	1615995780	922	1059	
922	Hantoil	Oregano	1439	1615695780	1615995780	922	5325	
922	Hantoil	Oregano	1439	1615695780	1615995780	922	8136	
922	Hantoil	Oregano	1439	1615695780	1615995780	922	4449	
923	Kazarus	Jjulema	7789	1615695780	1615995780	923	7991	
924	Kazarus	Goligma	7442	1615695780	1615995780	924	5405	
925	Baijung	Kimera	7245	1615695780	1615995780	925	8085	
925	Baijung	Kimera	7245	1615695780	1615995780	925	1081	
925	Baijung	Kimera	7245	1615695780	1615995780	925	8161	
925	Baijung	Kimera	7245	1615695780	1615995780	925	9514	
925	Baijung	Kimera	7245	1615695780	1615995780	925	1748	
926	Saintos	Kimera	4650	1615695780	1615995780	926	9762	
927	Luceria	Ganmoro	2601	1615695780	1615995780	927	2620	
928	Hantoil	Jjulema	1729	1615695780	1615995780	928	1761	
928	Hantoil	Jjulema	1729	1615695780	1615995780	928	5036	
930	Hantoil	Oregano	8421	1615695780	1615995780	930	891	
930	Hantoil	Oregano	8421	1615695780	1615995780	930	1897	
931	Saintos	Hussain	3108	1615695780	1615995780	931	1543	
932	Xanxara	Hussain	6599	1615695780	1615995780	932	8367	
932	Xanxara	Hussain	6599	1615695780	1615995780	932	1906	
933	Montina	Ganmoro	3145	1615695780	1615995780	933	6106	
934	Kazarus	FanChoi	5962	1615695780	1615995780	934	6056	
934	Kazarus	FanChoi	5962	1615695780	1615995780	934	6873	
935	Montina	Goligma	2650	1615695780	1615995780	935	5174	
935	Montina	Goligma	2650	1615695780	1615995780	935	6869	
935	Montina	Goligma	2650	1615695780	1615995780	935	3374	
936	Montina	Oregano	7030	1615695780	1615995780	936	7955	
936	Montina	Oregano	7030	1615695780	1615995780	936	9631	
936	Montina	Oregano	7030	1615695780	1615995780	936	5119	
936	Montina	Oregano	7030	1615695780	1615995780	936	6411	
937	Hantoil	FanChoi	9208	1615695780	1615995780	937	7687	
938	Saintos	Jjulema	2859	1615695780	1615995780	938	5441	
939	Baijung	Hussain	5948	1615695780	1615995780	939	9896	
940	Kazarus	Kimera	4675	1615695780	1615995780	940	2161	
940	Kazarus	Kimera	4675	1615695780	1615995780	940	3431	
940	Kazarus	Kimera	4675	1615695780	1615995780	940	7910	
940	Kazarus	Kimera	4675	1615695780	1615995780	940	6218	
941	Saintos	Ganmoro	8962	1615695780	1615995780	941	2897	
941	Saintos	Ganmoro	8962	1615695780	1615995780	941	2475	
942	Hantoil	Hussain	5245	1615695780	1615995780	942	5604	
943	Hantoil	Oregano	5726	1615695780	1615995780	943	4728	
943	Hantoil	Oregano	5726	1615695780	1615995780	943	982	
944	Saintos	Goligma	3462	1615695780	1615995780	944	1505	
945	Hantoil	Hussain	8497	1615695780	1615995780	945	7653	
945	Hantoil	Hussain	8497	1615695780	1615995780	945	2032	
945	Hantoil	Hussain	8497	1615695780	1615995780	945	3485	
945	Hantoil	Hussain	8497	1615695780	1615995780	945	5949	
946	Xanxara	Jjulema	4443	1615695780	1615995780	946	9945	
946	Xanxara	Jjulema	4443	1615695780	1615995780	946	2823	
947	Kazarus	FanChoi	3290	1615695780	1615995780	947	5354	
947	Kazarus	FanChoi	3290	1615695780	1615995780	947	6532	
947	Kazarus	FanChoi	3290	1615695780	1615995780	947	373	
948	Montina	FanChoi	9399	1615695780	1615995780	948	4464	
948	Montina	FanChoi	9399	1615695780	1615995780	948	7676	
949	Baijung	FanChoi	5622	1615695780	1615995780	949	2888	
949	Baijung	FanChoi	5622	1615695780	1615995780	949	1124	
949	Baijung	FanChoi	5622	1615695780	1615995780	949	7985	
950	Saintos	Ganmoro	7870	1615695780	1615995780	950	8749	
951	Kazarus	FanChoi	5860	1615695780	1615995780	951	5336	
951	Kazarus	FanChoi	5860	1615695780	1615995780	951	1510	
951	Kazarus	FanChoi	5860	1615695780	1615995780	951	4870	
952	Luceria	Goligma	3367	1615695780	1615995780	952	6739	
952	Luceria	Goligma	3367	1615695780	1615995780	952	6825	
953	Luceria	Ganmoro	5887	1615695780	1615995780	953	7967	
953	Luceria	Ganmoro	5887	1615695780	1615995780	953	9634	
953	Luceria	Ganmoro	5887	1615695780	1615995780	953	3685	
953	Luceria	Ganmoro	5887	1615695780	1615995780	953	4554	
954	Kazarus	Goligma	9029	1615695780	1615995780	954	3607	
954	Kazarus	Goligma	9029	1615695780	1615995780	954	6498	
954	Kazarus	Goligma	9029	1615695780	1615995780	954	1727	
954	Kazarus	Goligma	9029	1615695780	1615995780	954	9179	
955	Hantoil	FanChoi	8197	1615695780	1615995780	955	526	
955	Hantoil	FanChoi	8197	1615695780	1615995780	955	6949	
955	Hantoil	FanChoi	8197	1615695780	1615995780	955	6007	
956	Kazarus	Kimera	2229	1615695780	1615995780	956	407	
956	Kazarus	Kimera	2229	1615695780	1615995780	956	8356	
956	Kazarus	Kimera	2229	1615695780	1615995780	956	1493	
957	Montina	FanChoi	6074	1615695780	1615995780	957	2375	
957	Montina	FanChoi	6074	1615695780	1615995780	957	5850	
957	Montina	FanChoi	6074	1615695780	1615995780	957	6308	
957	Montina	FanChoi	6074	1615695780	1615995780	957	5686	
957	Montina	FanChoi	6074	1615695780	1615995780	957	5611	
957	Montina	FanChoi	6074	1615695780	1615995780	957	8399	
957	Montina	FanChoi	6074	1615695780	1615995780	957	2537	
958	Baijung	Ganmoro	6205	1615695780	1615995780	958	2050	
958	Baijung	Ganmoro	6205	1615695780	1615995780	958	5394	
958	Baijung	Ganmoro	6205	1615695780	1615995780	958	8945	
958	Baijung	Ganmoro	6205	1615695780	1615995780	958	2866	
959	Luceria	Hussain	8883	1615695780	1615995780	959	6877	
959	Luceria	Hussain	8883	1615695780	1615995780	959	690	
961	Kazarus	Jjulema	9355	1615695780	1615995780	961	8022	
961	Kazarus	Jjulema	9355	1615695780	1615995780	961	2581	
961	Kazarus	Jjulema	9355	1615695780	1615995780	961	18	
962	Xanxara	FanChoi	9916	1615695780	1615995780	962	3265	
963	Luceria	Hussain	7856	1615695780	1615995780	963	8234	
963	Luceria	Hussain	7856	1615695780	1615995780	963	3269	
963	Luceria	Hussain	7856	1615695780	1615995780	963	1832	
963	Luceria	Hussain	7856	1615695780	1615995780	963	4513	
