Flights.flno  Flights.from  Flights.to  Flights.distance  Flights.departs  Flights.arrives  Schedule.flno  Schedule.aid  Aircrafts.aid  Aircrafts.aname  Aircrafts.cruisingrange  
873	Kazarus	Oregano	7790	1615695780	1615995780	873	244	244	Gary_Cheeseman	2038	
873	Kazarus	Oregano	7790	1615695780	1615995780	873	4338	4338	Flying_Flamond	9713	
873	Kazarus	Oregano	7790	1615695780	1615995780	873	5121	5121	Flying_Flamond	11192	
874	Kazarus	Jjulema	2062	1615695780	1615995780	874	1202	1202	Dancing_Darius	2693	
874	Kazarus	Jjulema	2062	1615695780	1615995780	874	3250	3250	Gary_Cheeseman	4626	
874	Kazarus	Jjulema	2062	1615695780	1615995780	874	4623	4623	Gary_Cheeseman	12680	
874	Kazarus	Jjulema	2062	1615695780	1615995780	874	5510	5510	Flying_Flamond	2459	
874	Kazarus	Jjulema	2062	1615695780	1615995780	874	6793	6793	Gary_Cheeseman	11765	
874	Kazarus	Jjulema	2062	1615695780	1615995780	874	7161	7161	Gary_Cheeseman	5304	
875	Kazarus	Hussain	1899	1615695780	1615995780	875	6914	6914	Gary_Cheeseman	5171	
875	Kazarus	Hussain	1899	1615695780	1615995780	875	7640	7640	Dancing_Darius	1991	
875	Kazarus	Hussain	1899	1615695780	1615995780	875	8114	8114	Dancing_Darius	13194	
876	Xanxara	Goligma	7524	1615695780	1615995780	876	2740	2740	Dancing_Darius	5536	
876	Xanxara	Goligma	7524	1615695780	1615995780	876	9895	9895	Flying_Flamond	15621	
877	Hantoil	Goligma	8423	1615695780	1615995780	877	173	173	Gary_Cheeseman	9439	
877	Hantoil	Goligma	8423	1615695780	1615995780	877	1329	1329	Flying_Flamond	13160	
877	Hantoil	Goligma	8423	1615695780	1615995780	877	2412	2412	Flying_Flamond	1113	
877	Hantoil	Goligma	8423	1615695780	1615995780	877	4334	4334	Dancing_Darius	10927	
877	Hantoil	Goligma	8423	1615695780	1615995780	877	5569	5569	Flying_Flamond	1233	
877	Hantoil	Goligma	8423	1615695780	1615995780	877	7442	7442	Dancing_Darius	2797	
878	Xanxara	FanChoi	9198	1615695780	1615995780	878	1238	1238	Dancing_Darius	16909	
878	Xanxara	FanChoi	9198	1615695780	1615995780	878	5452	5452	Flying_Flamond	7489	
879	Saintos	Jjulema	2656	1615695780	1615995780	879	1673	1673	Flying_Flamond	3783	
879	Saintos	Jjulema	2656	1615695780	1615995780	879	2298	2298	Dancing_Darius	18215	
879	Saintos	Jjulema	2656	1615695780	1615995780	879	3126	3126	Dancing_Darius	5823	
879	Saintos	Jjulema	2656	1615695780	1615995780	879	4866	4866	Dancing_Darius	17111	
879	Saintos	Jjulema	2656	1615695780	1615995780	879	8502	8502	Gary_Cheeseman	8770	
880	Hantoil	Kimera	9144	1615695780	1615995780	880	2003	2003	Dancing_Darius	19952	
880	Hantoil	Kimera	9144	1615695780	1615995780	880	3943	3943	Flying_Flamond	13385	
880	Hantoil	Kimera	9144	1615695780	1615995780	880	7319	7319	Gary_Cheeseman	5359	
881	Saintos	Jjulema	4026	1615695780	1615995780	881	1134	1134	Gary_Cheeseman	18316	
881	Saintos	Jjulema	4026	1615695780	1615995780	881	2573	2573	Dancing_Darius	10236	
881	Saintos	Jjulema	4026	1615695780	1615995780	881	3466	3466	Dancing_Darius	19354	
881	Saintos	Jjulema	4026	1615695780	1615995780	881	3909	3909	Gary_Cheeseman	4741	
881	Saintos	Jjulema	4026	1615695780	1615995780	881	3972	3972	Dancing_Darius	4382	
881	Saintos	Jjulema	4026	1615695780	1615995780	881	4801	4801	Gary_Cheeseman	10784	
881	Saintos	Jjulema	4026	1615695780	1615995780	881	9169	9169	Gary_Cheeseman	12056	
881	Saintos	Jjulema	4026	1615695780	1615995780	881	9366	9366	Dancing_Darius	16208	
882	Hantoil	Jjulema	5559	1615695780	1615995780	882	5043	5043	Dancing_Darius	3550	
882	Hantoil	Jjulema	5559	1615695780	1615995780	882	5127	5127	Gary_Cheeseman	10871	
882	Hantoil	Jjulema	5559	1615695780	1615995780	882	6037	6037	Flying_Flamond	11518	
882	Hantoil	Jjulema	5559	1615695780	1615995780	882	9411	9411	Flying_Flamond	13010	
883	Montina	Ganmoro	6689	1615695780	1615995780	883	455	455	Dancing_Darius	9326	
883	Montina	Ganmoro	6689	1615695780	1615995780	883	2415	2415	Gary_Cheeseman	6762	
883	Montina	Ganmoro	6689	1615695780	1615995780	883	3647	3647	Gary_Cheeseman	16955	
883	Montina	Ganmoro	6689	1615695780	1615995780	883	5124	5124	Flying_Flamond	8877	
883	Montina	Ganmoro	6689	1615695780	1615995780	883	7352	7352	Dancing_Darius	2520	
884	Baijung	Jjulema	1156	1615695780	1615995780	884	1144	1144	Gary_Cheeseman	12848	
884	Baijung	Jjulema	1156	1615695780	1615995780	884	1632	1632	Gary_Cheeseman	7165	
884	Baijung	Jjulema	1156	1615695780	1615995780	884	2997	2997	Flying_Flamond	11031	
884	Baijung	Jjulema	1156	1615695780	1615995780	884	4796	4796	Gary_Cheeseman	14154	
884	Baijung	Jjulema	1156	1615695780	1615995780	884	6904	6904	Dancing_Darius	7091	
884	Baijung	Jjulema	1156	1615695780	1615995780	884	7552	7552	Dancing_Darius	917	
884	Baijung	Jjulema	1156	1615695780	1615995780	884	8681	8681	Gary_Cheeseman	5628	
885	Hantoil	Hussain	4959	1615695780	1615995780	885	4736	4736	Flying_Flamond	6724	
886	Xanxara	FanChoi	4980	1615695780	1615995780	886	2532	2532	Gary_Cheeseman	12669	
886	Xanxara	FanChoi	4980	1615695780	1615995780	886	4577	4577	Dancing_Darius	19122	
886	Xanxara	FanChoi	4980	1615695780	1615995780	886	5962	5962	Flying_Flamond	12073	
886	Xanxara	FanChoi	4980	1615695780	1615995780	886	6479	6479	Dancing_Darius	874	
886	Xanxara	FanChoi	4980	1615695780	1615995780	886	8719	8719	Flying_Flamond	18993	
887	Saintos	Hussain	4704	1615695780	1615995780	887	229	229	Flying_Flamond	4299	
887	Saintos	Hussain	4704	1615695780	1615995780	887	332	332	Flying_Flamond	7911	
887	Saintos	Hussain	4704	1615695780	1615995780	887	2159	2159	Gary_Cheeseman	1772	
887	Saintos	Hussain	4704	1615695780	1615995780	887	5546	5546	Dancing_Darius	5343	
887	Saintos	Hussain	4704	1615695780	1615995780	887	5627	5627	Dancing_Darius	2567	
887	Saintos	Hussain	4704	1615695780	1615995780	887	7424	7424	Flying_Flamond	2612	
887	Saintos	Hussain	4704	1615695780	1615995780	887	8923	8923	Gary_Cheeseman	19225	
887	Saintos	Hussain	4704	1615695780	1615995780	887	8986	8986	Flying_Flamond	15209	
887	Saintos	Hussain	4704	1615695780	1615995780	887	9838	9838	Gary_Cheeseman	15898	
887	Saintos	Hussain	4704	1615695780	1615995780	887	9887	9887	Flying_Flamond	4483	
888	Montina	Oregano	8944	1615695780	1615995780	888	2121	2121	Gary_Cheeseman	5186	
888	Montina	Oregano	8944	1615695780	1615995780	888	2857	2857	Dancing_Darius	15229	
888	Montina	Oregano	8944	1615695780	1615995780	888	4689	4689	Flying_Flamond	15348	
888	Montina	Oregano	8944	1615695780	1615995780	888	6410	6410	Flying_Flamond	12185	
888	Montina	Oregano	8944	1615695780	1615995780	888	8083	8083	Dancing_Darius	12597	
889	Montina	Hussain	9423	1615695780	1615995780	889	665	665	Flying_Flamond	12989	
889	Montina	Hussain	9423	1615695780	1615995780	889	1818	1818	Flying_Flamond	2207	
889	Montina	Hussain	9423	1615695780	1615995780	889	3371	3371	Dancing_Darius	10669	
889	Montina	Hussain	9423	1615695780	1615995780	889	5014	5014	Flying_Flamond	18014	
889	Montina	Hussain	9423	1615695780	1615995780	889	6649	6649	Dancing_Darius	13081	
889	Montina	Hussain	9423	1615695780	1615995780	889	6677	6677	Gary_Cheeseman	12068	
889	Montina	Hussain	9423	1615695780	1615995780	889	7773	7773	Flying_Flamond	3447	
889	Montina	Hussain	9423	1615695780	1615995780	889	8202	8202	Gary_Cheeseman	11451	
890	Saintos	Oregano	545	1615695780	1615995780	890	1006	1006	Dancing_Darius	10879	
890	Saintos	Oregano	545	1615695780	1615995780	890	1614	1614	Flying_Flamond	17632	
890	Saintos	Oregano	545	1615695780	1615995780	890	2591	2591	Gary_Cheeseman	7356	
890	Saintos	Oregano	545	1615695780	1615995780	890	5160	5160	Dancing_Darius	12086	
890	Saintos	Oregano	545	1615695780	1615995780	890	6415	6415	Dancing_Darius	652	
890	Saintos	Oregano	545	1615695780	1615995780	890	6989	6989	Gary_Cheeseman	12755	
890	Saintos	Oregano	545	1615695780	1615995780	890	7193	7193	Dancing_Darius	6141	
890	Saintos	Oregano	545	1615695780	1615995780	890	9021	9021	Dancing_Darius	6079	
891	Luceria	Goligma	3112	1615695780	1615995780	891	1405	1405	Dancing_Darius	13811	
891	Luceria	Goligma	3112	1615695780	1615995780	891	1478	1478	Dancing_Darius	5461	
891	Luceria	Goligma	3112	1615695780	1615995780	891	4597	4597	Flying_Flamond	4847	
891	Luceria	Goligma	3112	1615695780	1615995780	891	5332	5332	Flying_Flamond	11858	
891	Luceria	Goligma	3112	1615695780	1615995780	891	5520	5520	Gary_Cheeseman	2199	
891	Luceria	Goligma	3112	1615695780	1615995780	891	7085	7085	Dancing_Darius	3666	
892	Hantoil	Ganmoro	8933	1615695780	1615995780	892	424	424	Dancing_Darius	8626	
892	Hantoil	Ganmoro	8933	1615695780	1615995780	892	878	878	Dancing_Darius	14171	
892	Hantoil	Ganmoro	8933	1615695780	1615995780	892	888	888	Gary_Cheeseman	12894	
892	Hantoil	Ganmoro	8933	1615695780	1615995780	892	2619	2619	Flying_Flamond	11753	
892	Hantoil	Ganmoro	8933	1615695780	1615995780	892	2708	2708	Flying_Flamond	6453	
892	Hantoil	Ganmoro	8933	1615695780	1615995780	892	5516	5516	Dancing_Darius	17853	
892	Hantoil	Ganmoro	8933	1615695780	1615995780	892	5622	5622	Dancing_Darius	14857	
892	Hantoil	Ganmoro	8933	1615695780	1615995780	892	6505	6505	Gary_Cheeseman	9190	
892	Hantoil	Ganmoro	8933	1615695780	1615995780	892	6603	6603	Dancing_Darius	15674	
892	Hantoil	Ganmoro	8933	1615695780	1615995780	892	8188	8188	Gary_Cheeseman	1125	
892	Hantoil	Ganmoro	8933	1615695780	1615995780	892	8462	8462	Dancing_Darius	8890	
892	Hantoil	Ganmoro	8933	1615695780	1615995780	892	9011	9011	Dancing_Darius	7085	
893	Hantoil	Hussain	8539	1615695780	1615995780	893	1312	1312	Gary_Cheeseman	5751	
893	Hantoil	Hussain	8539	1615695780	1615995780	893	1669	1669	Dancing_Darius	3566	
893	Hantoil	Hussain	8539	1615695780	1615995780	893	1787	1787	Gary_Cheeseman	6282	
893	Hantoil	Hussain	8539	1615695780	1615995780	893	4142	4142	Dancing_Darius	889	
893	Hantoil	Hussain	8539	1615695780	1615995780	893	7789	7789	Gary_Cheeseman	16784	
893	Hantoil	Hussain	8539	1615695780	1615995780	893	8226	8226	Dancing_Darius	8612	
893	Hantoil	Hussain	8539	1615695780	1615995780	893	8227	8227	Gary_Cheeseman	18063	
893	Hantoil	Hussain	8539	1615695780	1615995780	893	9057	9057	Dancing_Darius	10339	
893	Hantoil	Hussain	8539	1615695780	1615995780	893	9351	9351	Gary_Cheeseman	1960	
894	Kazarus	Oregano	1982	1615695780	1615995780	894	29	29	Flying_Flamond	17232	
894	Kazarus	Oregano	1982	1615695780	1615995780	894	62	62	Gary_Cheeseman	13543	
894	Kazarus	Oregano	1982	1615695780	1615995780	894	520	520	Gary_Cheeseman	12631	
894	Kazarus	Oregano	1982	1615695780	1615995780	894	953	953	Flying_Flamond	10765	
894	Kazarus	Oregano	1982	1615695780	1615995780	894	2090	2090	Gary_Cheeseman	1588	
894	Kazarus	Oregano	1982	1615695780	1615995780	894	3540	3540	Flying_Flamond	14775	
894	Kazarus	Oregano	1982	1615695780	1615995780	894	4786	4786	Gary_Cheeseman	12425	
894	Kazarus	Oregano	1982	1615695780	1615995780	894	6171	6171	Dancing_Darius	4598	
894	Kazarus	Oregano	1982	1615695780	1615995780	894	7885	7885	Dancing_Darius	7815	
894	Kazarus	Oregano	1982	1615695780	1615995780	894	8550	8550	Flying_Flamond	5243	
895	Hantoil	Goligma	2867	1615695780	1615995780	895	28	28	Flying_Flamond	11482	
895	Hantoil	Goligma	2867	1615695780	1615995780	895	568	568	Dancing_Darius	4834	
895	Hantoil	Goligma	2867	1615695780	1615995780	895	8431	8431	Gary_Cheeseman	11322	
895	Hantoil	Goligma	2867	1615695780	1615995780	895	8948	8948	Dancing_Darius	14824	
895	Hantoil	Goligma	2867	1615695780	1615995780	895	9750	9750	Flying_Flamond	17100	
896	Xanxara	Oregano	601	1615695780	1615995780	896	184	184	Dancing_Darius	19834	
896	Xanxara	Oregano	601	1615695780	1615995780	896	265	265	Flying_Flamond	15750	
896	Xanxara	Oregano	601	1615695780	1615995780	896	555	555	Gary_Cheeseman	13987	
896	Xanxara	Oregano	601	1615695780	1615995780	896	1523	1523	Dancing_Darius	11919	
896	Xanxara	Oregano	601	1615695780	1615995780	896	1793	1793	Dancing_Darius	10550	
896	Xanxara	Oregano	601	1615695780	1615995780	896	3351	3351	Dancing_Darius	19048	
896	Xanxara	Oregano	601	1615695780	1615995780	896	3853	3853	Gary_Cheeseman	12344	
896	Xanxara	Oregano	601	1615695780	1615995780	896	6961	6961	Flying_Flamond	9874	
896	Xanxara	Oregano	601	1615695780	1615995780	896	8650	8650	Gary_Cheeseman	3137	
896	Xanxara	Oregano	601	1615695780	1615995780	896	9532	9532	Dancing_Darius	4069	
897	Baijung	Jjulema	2272	1615695780	1615995780	897	2577	2577	Gary_Cheeseman	2304	
897	Baijung	Jjulema	2272	1615695780	1615995780	897	2813	2813	Gary_Cheeseman	4104	
897	Baijung	Jjulema	2272	1615695780	1615995780	897	4271	4271	Gary_Cheeseman	14977	
897	Baijung	Jjulema	2272	1615695780	1615995780	897	4336	4336	Dancing_Darius	19004	
897	Baijung	Jjulema	2272	1615695780	1615995780	897	4492	4492	Gary_Cheeseman	13354	
897	Baijung	Jjulema	2272	1615695780	1615995780	897	5969	5969	Flying_Flamond	3912	
897	Baijung	Jjulema	2272	1615695780	1615995780	897	6289	6289	Gary_Cheeseman	19299	
897	Baijung	Jjulema	2272	1615695780	1615995780	897	6926	6926	Dancing_Darius	4334	
897	Baijung	Jjulema	2272	1615695780	1615995780	897	7890	7890	Dancing_Darius	11132	
898	Xanxara	Hussain	1494	1615695780	1615995780	898	88	88	Gary_Cheeseman	18112	
898	Xanxara	Hussain	1494	1615695780	1615995780	898	938	938	Dancing_Darius	11203	
898	Xanxara	Hussain	1494	1615695780	1615995780	898	1775	1775	Gary_Cheeseman	7898	
898	Xanxara	Hussain	1494	1615695780	1615995780	898	5067	5067	Dancing_Darius	5287	
898	Xanxara	Hussain	1494	1615695780	1615995780	898	6662	6662	Flying_Flamond	4622	
898	Xanxara	Hussain	1494	1615695780	1615995780	898	6785	6785	Dancing_Darius	12370	
898	Xanxara	Hussain	1494	1615695780	1615995780	898	6827	6827	Gary_Cheeseman	2539	
898	Xanxara	Hussain	1494	1615695780	1615995780	898	6885	6885	Gary_Cheeseman	6980	
898	Xanxara	Hussain	1494	1615695780	1615995780	898	8254	8254	Gary_Cheeseman	920	
898	Xanxara	Hussain	1494	1615695780	1615995780	898	9427	9427	Gary_Cheeseman	1889	
899	Hantoil	Kimera	2896	1615695780	1615995780	899	23	23	Gary_Cheeseman	18082	
899	Hantoil	Kimera	2896	1615695780	1615995780	899	831	831	Gary_Cheeseman	4434	
899	Hantoil	Kimera	2896	1615695780	1615995780	899	1288	1288	Flying_Flamond	15811	
899	Hantoil	Kimera	2896	1615695780	1615995780	899	2330	2330	Dancing_Darius	19779	
899	Hantoil	Kimera	2896	1615695780	1615995780	899	2657	2657	Gary_Cheeseman	6208	
899	Hantoil	Kimera	2896	1615695780	1615995780	899	6214	6214	Gary_Cheeseman	15697	
899	Hantoil	Kimera	2896	1615695780	1615995780	899	7973	7973	Flying_Flamond	8602	
899	Hantoil	Kimera	2896	1615695780	1615995780	899	9758	9758	Gary_Cheeseman	14739	
900	Montina	Ganmoro	1021	1615695780	1615995780	900	1316	1316	Dancing_Darius	13968	
900	Montina	Ganmoro	1021	1615695780	1615995780	900	2609	2609	Gary_Cheeseman	3785	
900	Montina	Ganmoro	1021	1615695780	1615995780	900	4159	4159	Dancing_Darius	16677	
900	Montina	Ganmoro	1021	1615695780	1615995780	900	4537	4537	Flying_Flamond	9133	
900	Montina	Ganmoro	1021	1615695780	1615995780	900	4927	4927	Dancing_Darius	17456	
900	Montina	Ganmoro	1021	1615695780	1615995780	900	4992	4992	Dancing_Darius	17715	
900	Montina	Ganmoro	1021	1615695780	1615995780	900	5429	5429	Gary_Cheeseman	8924	
900	Montina	Ganmoro	1021	1615695780	1615995780	900	5633	5633	Flying_Flamond	12318	
900	Montina	Ganmoro	1021	1615695780	1615995780	900	6388	6388	Gary_Cheeseman	13671	
900	Montina	Ganmoro	1021	1615695780	1615995780	900	6894	6894	Flying_Flamond	15913	
900	Montina	Ganmoro	1021	1615695780	1615995780	900	7396	7396	Flying_Flamond	3694	
900	Montina	Ganmoro	1021	1615695780	1615995780	900	7870	7870	Gary_Cheeseman	9171	
900	Montina	Ganmoro	1021	1615695780	1615995780	900	9371	9371	Flying_Flamond	8084	
901	Kazarus	Jjulema	7863	1615695780	1615995780	901	204	204	Gary_Cheeseman	5356	
901	Kazarus	Jjulema	7863	1615695780	1615995780	901	1139	1139	Gary_Cheeseman	18874	
901	Kazarus	Jjulema	7863	1615695780	1615995780	901	1820	1820	Flying_Flamond	18725	
901	Kazarus	Jjulema	7863	1615695780	1615995780	901	2731	2731	Flying_Flamond	17022	
901	Kazarus	Jjulema	7863	1615695780	1615995780	901	3805	3805	Gary_Cheeseman	6020	
901	Kazarus	Jjulema	7863	1615695780	1615995780	901	4061	4061	Gary_Cheeseman	11560	
901	Kazarus	Jjulema	7863	1615695780	1615995780	901	8178	8178	Gary_Cheeseman	4472	
901	Kazarus	Jjulema	7863	1615695780	1615995780	901	9295	9295	Dancing_Darius	1889	
901	Kazarus	Jjulema	7863	1615695780	1615995780	901	9736	9736	Flying_Flamond	1434	
902	Luceria	Hussain	3433	1615695780	1615995780	902	269	269	Gary_Cheeseman	13437	
902	Luceria	Hussain	3433	1615695780	1615995780	902	1376	1376	Flying_Flamond	14957	
902	Luceria	Hussain	3433	1615695780	1615995780	902	3896	3896	Dancing_Darius	16294	
902	Luceria	Hussain	3433	1615695780	1615995780	902	6119	6119	Flying_Flamond	6266	
902	Luceria	Hussain	3433	1615695780	1615995780	902	8790	8790	Flying_Flamond	8202	
902	Luceria	Hussain	3433	1615695780	1615995780	902	9046	9046	Flying_Flamond	11248	
902	Luceria	Hussain	3433	1615695780	1615995780	902	9668	9668	Flying_Flamond	3995	
902	Luceria	Hussain	3433	1615695780	1615995780	902	9888	9888	Gary_Cheeseman	17055	
902	Luceria	Hussain	3433	1615695780	1615995780	902	9901	9901	Dancing_Darius	19789	
903	Kazarus	Hussain	2385	1615695780	1615995780	903	410	410	Dancing_Darius	7014	
903	Kazarus	Hussain	2385	1615695780	1615995780	903	500	500	Dancing_Darius	11866	
903	Kazarus	Hussain	2385	1615695780	1615995780	903	2530	2530	Gary_Cheeseman	13433	
903	Kazarus	Hussain	2385	1615695780	1615995780	903	3362	3362	Dancing_Darius	4506	
903	Kazarus	Hussain	2385	1615695780	1615995780	903	3652	3652	Dancing_Darius	1720	
903	Kazarus	Hussain	2385	1615695780	1615995780	903	4231	4231	Dancing_Darius	9032	
903	Kazarus	Hussain	2385	1615695780	1615995780	903	4373	4373	Flying_Flamond	15304	
903	Kazarus	Hussain	2385	1615695780	1615995780	903	4963	4963	Gary_Cheeseman	19108	
903	Kazarus	Hussain	2385	1615695780	1615995780	903	5164	5164	Dancing_Darius	9176	
903	Kazarus	Hussain	2385	1615695780	1615995780	903	7259	7259	Dancing_Darius	7819	
903	Kazarus	Hussain	2385	1615695780	1615995780	903	7686	7686	Gary_Cheeseman	15422	
903	Kazarus	Hussain	2385	1615695780	1615995780	903	8291	8291	Gary_Cheeseman	14469	
903	Kazarus	Hussain	2385	1615695780	1615995780	903	8641	8641	Gary_Cheeseman	11160	
903	Kazarus	Hussain	2385	1615695780	1615995780	903	9972	9972	Dancing_Darius	10976	
904	Montina	FanChoi	8503	1615695780	1615995780	904	324	324	Dancing_Darius	14636	
904	Montina	FanChoi	8503	1615695780	1615995780	904	981	981	Flying_Flamond	11100	
904	Montina	FanChoi	8503	1615695780	1615995780	904	2151	2151	Flying_Flamond	8510	
904	Montina	FanChoi	8503	1615695780	1615995780	904	2219	2219	Gary_Cheeseman	7974	
904	Montina	FanChoi	8503	1615695780	1615995780	904	2934	2934	Flying_Flamond	9423	
904	Montina	FanChoi	8503	1615695780	1615995780	904	4572	4572	Flying_Flamond	3832	
904	Montina	FanChoi	8503	1615695780	1615995780	904	5088	5088	Gary_Cheeseman	12949	
904	Montina	FanChoi	8503	1615695780	1615995780	904	5804	5804	Gary_Cheeseman	12476	
904	Montina	FanChoi	8503	1615695780	1615995780	904	6909	6909	Flying_Flamond	5239	
904	Montina	FanChoi	8503	1615695780	1615995780	904	7124	7124	Flying_Flamond	5115	
904	Montina	FanChoi	8503	1615695780	1615995780	904	8250	8250	Dancing_Darius	14235	
904	Montina	FanChoi	8503	1615695780	1615995780	904	9166	9166	Gary_Cheeseman	7536	
904	Montina	FanChoi	8503	1615695780	1615995780	904	9993	9993	Gary_Cheeseman	18753	
905	Montina	Jjulema	1895	1615695780	1615995780	905	1410	1410	Gary_Cheeseman	19774	
