91632	4029	
76451	20978	
54202	5317	
137198	27886	
83246	3200	
82892	21461	
143402	19173	
42894	20282	
173203	17472	
142382	9236	
139194	21401	
3585	22021	
31403	4662	
69528	11283	
129361	8999	
132857	6997	
15881	12591	
108853	19354	
137985	22162	
57382	25634	
161805	6186	
89927	15520	
133574	26452	
70192	27815	
11231	9943	
149164	6818	
38854	8260	
85304	10752	
32946	14233	
193883	1356	
47951	3280	
2717	14923	
11076	5077	
186917	5950	
36061	17028	
29939	22231	
166938	977	
122294	13864	
79635	22161	
137738	4678	
125894	20837	
34322	4893	
124415	13015	
126511	25326	
97442	5228	
63322	24387	
105176	15050	
92260	5476	
3220	25139	
183047	4593	
92801	27792	
83047	1983	
131146	7049	
175723	13248	
50757	21552	
131059	19179	
159997	14029	
158261	13738	
84634	7444	
179319	22978	
61423	19539	
159723	8110	
131104	17527	
101282	25908	
159662	3311	
35054	377	
150241	9640	
161689	28816	
136849	343	
139323	8381	
189008	7781	
5372	9576	
51639	28628	
31335	24957	
133644	27824	
45414	15505	
90189	21585	
78240	11647	
1116	17581	
86700	6704	
180038	5466	
34544	8136	
173169	5569	
167259	5341	
21410	25294	
69755	10547	
79017	19492	
158715	4099	
16041	26989	
191101	17226	
89480	11951	
36112	3485	
38767	24987	
78990	15354	
187582	14927	
59221	18938	
40592	16794	
117472	10915	
107430	17407	
117249	13098	
51186	21347	
52413	28710	
124354	29665	
69699	8399	
168007	16317	
105483	3620	
185666	23958	
108936	27996	
165386	2612	
82185	3237	
69052	8912	
188529	16345	
90303	28371	
8145	21614	
120178	24343	
50463	6604	
18997	16713	
2134	16809	
170577	24976	
192681	6736	
97925	2152	
14757	25057	
121198	5911	
67810	12450	
175761	12209	
88165	18690	
193480	29430	
114773	2142	
102280	184	
67288	11789	
22411	4811	
117706	17622	
77918	26741	
18202	9761	
182153	26422	
164736	26267	
92182	7201	
130270	26131	
112768	23431	
8947	20161	
103546	21077	
40886	8102	
117208	14596	
162901	4223	
138590	13118	
73417	13763	
109924	26832	
123670	540	
114850	24811	
46172	7538	
20766	29509	
120989	16819	
172527	20172	
8460	9903	
119980	12683	
44814	6639	
5238	19717	
199952	27093	
26911	20669	
150724	12399	
141430	29144	
112057	3413	
66417	2523	
181333	5138	
107573	10670	
6578	7008	
41028	29362	
172691	11884	
128899	25486	
132546	21432	
36327	25973	
157447	14767	
174908	28292	
137862	2723	
6482	13335	
16182	13058	
184900	6011	
110842	8151	
103270	17534	
3101	15181	
76298	24947	
52463	15503	
136623	12689	
142710	5226	
105799	5691	
196563	15668	
20452	23194	
82675	245	
57022	14775	
49582	915	
72419	10277	
103743	9533	
122299	5546	
2593	14637	
110519	29951	
108226	21568	
149526	11917	
108262	2146	
156691	4663	
147419	22226	
131183	20166	
120980	10437	
178710	16463	
101669	22630	
60849	29553	
65306	19163	
199431	2411	
186356	24467	
159440	18346	
83329	3579	
146392	25184	
92119	20367	
57101	3984	
2925	4558	
5349	24422	
119637	14135	
82542	13012	
83226	19328	
188019	24246	
1778	14741	
123912	13479	
46624	24317	
16435	29117	
81129	1416	
37943	14655	
96368	21428	
36158	9383	
103152	14591	
188514	23474	
135318	29671	
9560	21027	
127033	22605	
46457	744	
130743	20488	
182575	18693	
191853	19686	
111608	13324	
51282	19309	
45594	25775	
33265	2224	
31971	1756	
180545	19165	
193180	4246	
61218	26259	
111114	10724	
68470	2625	
104736	739	
82522	7945	
64388	19175	
176256	14499	
100988	14207	
154155	13294	
96693	26213	
146757	10497	
175280	9893	
61024	22688	
53066	18501	
93575	29050	
134822	6707	
128	11263	
39096	23965	
5154	18015	
190577	22856	
82829	5886	
53698	20228	
124617	23571	
180943	22871	
119934	29696	
93170	23094	
110669	26507	
25129	355	
101643	12923	
84765	15279	
15896	4687	
16784	25552	
86367	29112	
42274	7374	
6764	10982	
166271	12424	
106340	9840	
151400	17812	
65510	3341	
96029	14899	
175933	6096	
153701	9554	
178110	21489	
181497	9853	
150981	12629	
158035	27598	
145990	7167	
80526	24675	
143442	13712	
74810	29982	
180969	11594	
74302	11493	
139126	6259	
149482	27274	
81387	23541	
40089	3909	
81977	4082	
19519	10142	
195948	28916	
74069	25975	
138722	8227	
191070	12405	
94438	191	
71956	26911	
38125	25261	
143732	2750	
59820	11775	
156323	21717	
158356	11836	
65531	23099	
37612	21007	
71991	9123	
21385	24843	
170359	8141	
103915	27915	
20975	23461	
80951	15703	
20850	9784	
51213	13843	
2135	17207	
154053	11410	
60933	14741	
164875	121	
46561	11978	
147668	11102	
26960	23706	
104188	23454	
189675	18864	
124094	16333	
74047	7219	
73615	9321	
35197	7131	
15447	56	
146245	16445	
2637	7343	
148425	4625	
127214	5076	
73313	981	
177241	2779	
99308	18170	
166154	11277	
86749	6380	
161585	14775	
64617	22608	
24494	14351	
152459	6517	
141612	2369	
144754	27741	
101783	6663	
164745	26469	
187003	19639	
30368	16368	
36090	8694	
156284	25890	
80170	4234	
152056	28952	
100233	3870	
138325	2949	
134365	17326	
40166	29878	
61164	8258	
67281	10439	
100437	16664	
77954	22031	
151306	1146	
153458	4806	
18091	20734	
25999	14168	
86399	8764	
101769	20177	
22929	12138	
186233	12711	
21989	3651	
194669	27351	
96342	22215	
139348	23224	
42125	28860	
1987	22828	
83680	1938	
113377	27717	
154628	212	
161974	14244	
163696	3561	
46538	5660	
117777	16026	
138749	19638	
22627	11231	
12899	9693	
110259	18723	
181017	14905	
117998	1046	
20201	4265	
117412	18096	
132821	8425	
190751	21330	
189252	17955	
10074	11929	
147590	25250	
73824	16588	
167878	10690	
172355	5797	
195467	12020	
121909	12252	
52266	19789	
178182	13615	
146508	19805	
118138	10254	
24216	6653	
188230	20066	
59517	13425	
74919	9758	
166877	23582	
60320	26989	
4185	24709	
49422	19803	
4085	8013	
99753	25824	
14312	22143	
17305	29815	
119939	21851	
199986	17005	
102011	21624	
10638	16900	
70421	216	
168710	2119	
177837	4137	
185484	17560	
84258	1176	
84712	7509	
55457	225	
109837	21305	
19469	9761	
191256	17951	
71880	10492	
27108	29986	
45345	20554	
175052	14223	
44186	13693	
18942	16108	
79060	8366	
104376	4306	
95513	21093	
191459	18421	
112838	27014	
30600	26004	
187091	11560	
66227	5516	
19137	2658	
170531	6359	
119007	27359	
78954	15762	
42168	29248	
191207	13692	
74908	21296	
103902	7258	
139017	21411	
157681	25511	
153527	19495	
175741	21497	
89981	29677	
51284	20015	
61539	19409	
95570	28342	
25285	29700	
158814	4203	
176928	5051	
106111	1434	
96508	16832	
127192	7893	
70454	3638	
159362	28177	
186601	29227	
101188	25114	
59960	20534	
192561	1591	
136315	2063	
82975	25144	
171716	15886	
120639	7612	
182925	7643	
47582	13999	
186111	28357	
26999	4848	
157985	16846	
117874	25696	
64284	24803	
153789	22678	
115495	906	
45126	4032	
29203	19972	
31890	836	
165173	7601	
77437	25509	
93675	4115	
39630	10465	
18637	19547	
165814	19239	
45810	11184	
100710	7606	
112092	12478	
178762	160	
63233	9178	
141541	20557	
45238	18356	
87050	2236	
150074	23013	
143348	4644	
146077	16808	
159171	17193	
112779	1429	
27156	4123	
45113	6776	
67323	14344	
4395	16993	
69535	12225	
191967	24724	
91379	28377	
10010	24240	
100045	16474	
137228	2157	
199652	12946	
190114	3742	
152619	4699	
23849	21558	
85444	12761	
179674	7064	
154083	14684	
133190	27814	
198208	20181	
124063	15403	
55480	10069	
153184	25524	
196993	704	
95450	23208	
138504	6705	
52892	12441	
102313	6007	
83519	25427	
71946	27165	
126347	14305	
132756	28648	
192586	4415	
129679	11881	
33447	28425	
149786	6290	
63617	8003	
62019	5285	
120658	25810	
120393	15544	
17078	9527	
118059	13829	
195867	19196	
141868	13342	
135108	23511	
33958	26045	
97017	20539	
2504	1978	
74831	2254	
140590	15510	
14352	390	
93532	8675	
186566	27628	
117270	13046	
67753	27714	
151070	15285	
172962	22288	
6987	2123	
25275	23130	
55234	15483	
75238	414	
119572	16353	
43111	23370	
69428	11075	
76766	10634	
183187	20646	
129845	28879	
99610	26877	
1762	3195	
33091	24860	
149273	14392	
52564	13324	
114450	27816	
47354	28999	
3954	14072	
57598	5586	
48984	15726	
11110	25131	
48967	24993	
81963	24456	
76715	16567	
143697	15358	
90890	25705	
153769	16739	
31240	1651	
191135	16299	
81110	9416	
82048	11295	
21625	16915	
158605	6205	
86963	27224	
30708	20056	
136144	11848	
172209	18639	
152142	22163	
74561	11755	
4457	20744	
84286	27202	
148227	12968	
127004	9754	
76013	16425	
64958	855	
177557	28374	
136182	1988	
135756	27332	
152600	29904	
175858	17903	
167545	26528	
176575	9634	
1993	24691	
164465	326	
95434	3139	
161806	16866	
29740	20454	
95445	817	
58055	1620	
192709	21105	
30708	21747	
67977	22743	
190857	6927	
196222	9055	
32751	24037	
47843	9537	
102624	23054	
89884	27584	
134274	25737	
79843	9037	
80859	26049	
153163	5528	
192817	14830	
50546	14662	
6911	1975	
2755	13262	
164821	7029	
1957	3261	
85453	28818	
121860	5897	
24741	4448	
50682	23795	
182334	27479	
2329	4677	
74544	20630	
21335	5099	
112200	1387	
142103	15311	
16543	13997	
41488	3804	
151960	1574	
126876	2692	
134069	9119	
168415	18285	
48150	23139	
158418	5190	
40400	14533	
170603	1271	
100774	11534	
115243	27718	
120359	16318	
25924	27942	
52195	27028	
38052	25722	
189771	3817	
151970	19512	
43684	6054	
3076	12376	
68840	9397	
137770	28939	
34937	5525	
8795	27545	
120323	3288	
18795	9714	
46701	7831	
133509	28662	
48443	3621	
70427	10001	
182211	3472	
41703	46	
159561	14836	
5788	12620	
185658	23497	
48174	20334	
45121	1693	
34427	24652	
191434	28301	
109268	17430	
80721	5948	
5356	14697	
30438	8054	
86493	2810	
136127	238	
33233	23808	
47673	22372	
167699	12750	
71533	23698	
127794	4366	
70187	11285	
17295	10553	
69846	1897	
14084	10082	
63004	16461	
88497	978	
18895	27030	
50084	5934	
154597	24864	
137956	9686	
185993	9727	
166363	29623	
191899	23411	
129821	5039	
188811	4217	
178009	12960	
43149	19582	
190555	26573	
5753	20942	
71355	22434	
76739	91	
92646	22033	
92114	25834	
113414	9703	
32062	9592	
141265	3021	
146475	18394	
99563	25177	
32701	2305	
17913	3077	
51511	3707	
109507	27991	
154291	14918	
92293	21440	
199616	256	
21395	9217	
88083	18811	
122214	12598	
53228	20828	
45959	16086	
166023	23650	
34518	26131	
172154	8419	
56631	556	
89009	29986	
71898	9891	
187780	26285	
101350	19752	
156850	14067	
102914	8547	
133629	5987	
193599	10977	
133921	25615	
20517	17878	
143346	2848	
178329	7601	
91729	10194	
46376	15453	
80010	25120	
105650	9651	
52174	29131	
29301	14413	
45256	14131	
33525	25318	
107101	11656	
137862	6029	
63813	15834	
164726	19896	
83009	12621	
8473	28548	
126776	17993	
160369	75	
47602	13277	
7226	16767	
194416	1379	
119568	8642	
11045	26463	
188094	15144	
106773	305	
49508	2388	
178633	8074	
117316	27567	
48876	26411	
22313	23352	
9222	7016	
150900	19381	
28306	19468	
6084	17607	
142653	18070	
172929	14172	
71742	2577	
152454	21053	
150668	6050	
141160	28248	
95681	1290	
13671	6232	
196681	9355	
172209	16752	
147846	1320	
118477	21591	
113092	24581	
89258	16860	
118420	10877	
191749	10603	
16775	28578	
153905	6216	
97353	1390	
195270	11592	
121111	28377	
62568	26624	
63518	25684	
139955	14389	
118002	10881	
88128	3265	
175463	5302	
84823	9415	
64272	16934	
87665	28686	
113425	26575	
25128	17066	
84771	17363	
138557	5720	
111268	15918	
30982	5751	
167321	4054	
145330	21524	
18241	21665	
180794	22590	
81750	24000	
187430	22617	
160931	22744	
188665	17390	
26877	5409	
43451	8623	
74463	27256	
147745	3319	
87718	11823	
123930	8640	
189861	10261	
199992	24414	
59942	17776	
92857	17977	
67518	613	
20018	18569	
122252	16586	
16535	22298	
95246	6724	
52265	6254	
91295	20538	
116668	21345	
190609	19754	
79332	3400	
93475	3417	
106108	29203	
125407	4902	
166802	25298	
85267	27032	
45554	16403	
135273	14102	
95182	7897	
1829	4517	
118599	536	
134715	7004	
160538	28013	
17803	7219	
83882	6411	
122490	19386	
160742	8816	
41006	17094	
110550	10566	
6949	28598	
146055	10213	
156275	5540	
91921	2373	
178838	19734	
38338	26770	
91063	23556	
15145	16072	
140224	23157	
182720	3070	
4884	20098	
114679	4799	
84719	18396	
88089	627	
148316	5433	
51357	11740	
135501	29129	
115340	1868	
99162	25079	
153161	27412	
77465	22122	
113538	27895	
67222	16748	
185650	24990	
174575	28402	
133456	23092	
89487	9082	
174359	19169	
154245	29507	
78067	14596	
96896	22982	
12229	14506	
124201	26498	
167251	4731	
89885	8389	
95695	14979	
188742	15542	
156418	15902	
78357	3855	
8917	2221	
70173	13977	
31484	27093	
149967	6959	
27328	9526	
164686	5717	
177319	1369	
32622	849	
54465	9427	
198222	8647	
99154	21782	
139151	14130	
71895	20327	
60016	6190	
59575	2202	
107336	9267	
69703	4825	
183711	7996	
128570	27956	
177448	16214	
154084	25170	
197663	8836	
68393	11605	
73979	543	
166790	22668	
79633	26906	
178683	8034	
123653	4787	
88724	5539	
105837	22470	
178259	25855	
1540	13580	
23356	1447	
24967	4720	
54269	9349	
66223	8882	
101623	26648	
107276	11445	
34221	27900	
171323	22531	
7624	152	
21060	26544	
26820	28177	
98450	23803	
168123	16556	
76879	15009	
30924	6593	
88028	21884	
113128	1099	
105322	29257	
181881	13083	
21624	4663	
12846	26829	
92521	5835	
88359	1666	
138881	14177	
138234	5228	
195388	15420	
127648	18168	
159371	18367	
171776	28214	
160300	932	
36437	14660	
101540	25865	
27262	11640	
176732	8203	
175650	21452	
188821	17482	
156669	10900	
168266	10012	
96460	8683	
56033	5917	
15633	22731	
12237	10436	
172035	19180	
48195	18849	
181142	14788	
118742	18803	
146146	23756	
116209	5990	
23219	16643	
155825	1945	
42796	19067	
146269	27725	
171736	4673	
69698	20682	
147151	13131	
106735	5996	
192705	13034	
8714	10074	
162594	13727	
162574	14711	
145650	27738	
31842	21473	
47207	17277	
157398	2231	
79098	1135	
56700	24792	
199499	6028	
5601	19159	
125298	11818	
88039	2362	
63203	12182	
39168	29793	
12669	2365	
52489	12291	
185263	2279	
39553	26116	
16967	18957	
58148	10548	
9817	9291	
199016	27585	
93960	10193	
125203	15004	
176308	21539	
125239	22457	
85696	22096	
103243	27120	
45758	20960	
63528	23936	
176186	1351	
184541	3779	
91232	5686	
192879	9309	
118731	4736	
130352	12398	
138410	12586	
124602	9175	
46161	8300	
149193	761	
53850	28852	
81394	18009	
197429	25834	
86340	11375	
77075	4285	
35450	7966	
2795	19836	
155993	7278	
180072	16210	
176748	26885	
118703	19016	
158362	24724	
34064	24158	
124833	9453	
153416	2373	
68401	4146	
36081	9715	
1831	16153	
164167	11145	
45924	29693	
19863	26082	
128522	7006	
48646	18977	
171923	28631	
142267	12733	
152397	28048	
185450	6409	
96502	3034	
111806	21292	
7856	20392	
190882	15679	
127584	15789	
157613	14740	
157033	29520	
38120	19284	
160640	23740	
144316	22993	
108780	17396	
153149	5146	
82077	19875	
170253	7149	
95590	12002	
151214	18022	
118551	4019	
45480	10742	
146043	16954	
160019	11647	
31147	4684	
8450	5035	
114125	8207	
199116	2749	
90413	13777	
119032	17295	
116533	23460	
5444	28282	
58444	10310	
179794	17636	
176137	26864	
55536	22724	
75155	7780	
31042	16497	
121111	7081	
31822	1400	
139172	5028	
160100	3404	
82790	27068	
7336	25976	
22717	28959	
58558	5904	
130041	20755	
8976	1238	
54324	18196	
47038	26888	
127372	16988	
146019	20134	
157180	5314	
148481	20769	
1879	7433	
124488	17535	
64928	4584	
27336	9644	
5704	17594	
78448	20682	
64901	14636	
140482	16920	
56651	26932	
116821	8033	
150249	27729	
108742	27100	
154947	23245	
176188	21761	
8744	8366	
91223	8027	
138639	108	
6389	28792	
132019	20190	
180384	7981	
40968	1085	
83351	27430	
87896	3050	
93624	25788	
22143	23547	
128647	24048	
48703	2864	
176285	29091	
68289	10756	
146031	22232	
64425	29151	
157690	9553	
142996	18776	
182536	28390	
80177	3720	
92770	6852	
141881	14666	
53971	29969	
166924	14686	
135636	22766	
106	5485	
93017	27014	
121098	5606	
147447	9955	
100442	27703	
186800	11248	
34260	23367	
97757	20232	
13242	29424	
22710	11373	
67182	17083	
172289	6357	
6704	18324	
9877	8623	
120756	13020	
87370	16244	
61535	8620	
73216	16168	
87198	17623	
15624	12943	
19747	7129	
139442	18332	
45629	16604	
68531	11141	
147091	5113	
40371	1026	
101181	2267	
194929	26980	
96832	4111	
163924	16323	
51747	5319	
183823	5600	
178930	11455	
149231	11385	
97743	25127	
123972	28843	
177071	15214	
146474	25729	
2104	4176	
63283	8138	
67254	758	
13234	22537	
118196	8523	
189222	19766	
75901	13663	
110338	21938	
198895	15093	
10901	1799	
181432	16871	
150555	1422	
165872	14633	
20767	6634	
197715	3499	
199115	3026	
180953	25159	
198734	21676	
67060	22731	
105576	29381	
10150	14609	
39893	13165	
11644	26809	
126420	25423	
24362	15992	
157010	14702	
86468	442	
159736	25658	
118103	25506	
90510	3874	
106978	24867	
134346	5460	
47604	1751	
42809	1664	
52579	6860	
79369	18715	
159718	26399	
123697	10398	
53392	3088	
42237	22846	
49514	18309	
190457	9047	
178667	22634	
12153	29538	
75862	7846	
4484	1894	
16752	12410	
5467	8538	
76061	11874	
33449	12728	
21143	19358	
125384	7726	
129481	4970	
166445	19022	
21390	840	
20146	14181	
69697	3280	
118975	18104	
181632	29326	
166547	12698	
9410	6473	
77876	25194	
96722	21364	
149745	19865	
135336	9821	
72465	18058	
85410	23315	
135962	1698	
141540	10053	
164927	1823	
71753	20022	
138791	1093	
173252	16332	
54934	6803	
195224	7159	
106362	27013	
22320	7295	
50132	7538	
106587	24742	
62273	15525	
16424	2028	
192229	12825	
68443	14610	
175731	9389	
140361	4902	
130010	11815	
22293	7997	
68687	26437	
19143	29086	
199155	19966	
125702	28027	
42658	20167	
20914	9899	
19032	8466	
147488	6499	
87039	8257	
139763	28051	
81049	18888	
62547	17020	
197766	20112	
68109	9231	
